timestamp,junction_id,vehicle_count,avg_speed,weather,signal_timing_sec,accident_flag,congestion_level
2024-01-02 20:00:00,J2,90.0,36.9,Storm,30.0,0,Moderate
2024-01-02 20:15:00,J2,293.0,11.2,Clear,90.0,0,Severe
2024-01-02 20:30:00,J2,293.0,45.1,Cloudy,90.0,0,Severe
2024-01-02 20:45:00,J2,156.0,41.7,Cloudy,30.0,0,High
2024-01-02 21:00:00,J2,65.0,57.7,Cloudy,30.0,0,Moderate
2024-01-02 21:15:00,J2,65.0,47.3,Cloudy,30.0,0,Moderate
2024-01-02 21:30:00,J2,32.0,67.5,Clear,90.0,1,Low
2024-01-02 21:45:00,J2,47.0,41.3,Clear,60.0,0,Low
2024-01-02 22:00:00,J2,173.0,38.7,Cloudy,45.0,0,High
2024-01-02 22:15:00,J2,90.0,37.8,Rain,60.0,1,Moderate
2024-01-02 22:45:00,J2,21.0,13.5,Cloudy,60.0,1,Low
2024-01-02 23:00:00,J2,102.0,37.4,Fog,30.0,0,Moderate
2024-01-02 23:15:00,J2,202.0,37.4,Fog,45.0,0,High
2024-01-02 23:30:00,J2,102.0,37.4,Fog,45.0,0,Moderate
2024-01-02 23:45:00,J2,69.0,25.1,Rain,45.0,0,Moderate
2024-01-03 00:00:00,J2,9.0,29.3,Rain,90.0,0,Low
2024-01-03 00:15:00,J2,6.0,32.0,Cloudy,90.0,0,Low
2024-01-03 00:30:00,J2,26.0,37.5,Fog,45.0,0,Low
2024-01-03 00:45:00,J2,116.0,40.1,Rain,60.0,0,Moderate
2024-01-03 01:00:00,J2,61.0,53.0,Cloudy,45.0,0,Moderate
2024-01-03 01:15:00,J2,70.0,33.1,Cloudy,60.0,0,Moderate
2024-01-03 01:30:00,J2,102.0,45.8,Storm,60.0,0,Moderate
2024-01-03 01:45:00,J2,148.0,72.8,Cloudy,90.0,0,Moderate
2024-01-01 00:00:00,J3,204.0,45.2,Fog,90.0,0,High
2024-01-01 00:15:00,J3,204.0,48.1,Cloudy,60.0,0,High
2024-01-01 00:30:00,J3,65.0,26.8,Storm,90.0,0,Moderate
2024-01-01 00:45:00,J3,196.0,30.3,Clear,30.0,0,High
2024-01-01 01:00:00,J3,9.0,30.3,Cloudy,60.0,0,Low
2024-01-01 01:15:00,J3,241.0,56.9,Rain,90.0,0,High
2024-01-01 01:30:00,J3,185.0,38.6,Storm,30.0,0,High
2024-01-01 01:45:00,J3,41.0,38.6,Fog,30.0,0,Low
2024-01-01 02:00:00,J3,60.0,40.7,Fog,45.0,0,Moderate
2024-01-01 02:15:00,J3,60.0,31.4,Cloudy,30.0,0,Moderate
2024-01-01 02:30:00,J3,201.0,58.8,Cloudy,30.0,0,High
2024-01-01 02:45:00,J3,77.0,44.9,Cloudy,30.0,0,Moderate
2024-01-01 03:00:00,J3,63.0,40.5,Clear,60.0,0,Moderate
2024-01-01 03:15:00,J3,244.0,26.7,Cloudy,60.0,0,High
2024-01-01 03:30:00,J3,6.0,26.1,Clear,60.0,0,Low
2024-01-01 03:45:00,J3,192.0,36.3,Cloudy,45.0,0,High
2024-01-01 04:00:00,J3,34.0,31.6,Clear,45.0,0,Low
2024-01-01 04:15:00,J3,271.0,27.2,Storm,30.0,0,Severe
2024-01-01 04:30:00,J3,112.0,35.5,Storm,45.0,0,Moderate
2024-01-01 04:45:00,J3,94.0,37.4,Fog,90.0,0,Moderate
2024-01-01 05:00:00,J3,209.0,41.7,Clear,90.0,0,High
2024-01-01 05:15:00,J3,224.0,34.0,Rain,30.0,0,High
2024-01-01 05:30:00,J3,98.0,27.9,Fog,90.0,0,Moderate
2024-01-01 05:45:00,J3,107.0,28.3,Storm,30.0,0,Moderate
2024-01-01 06:00:00,J3,227.0,54.6,Clear,45.0,0,High
2024-01-01 06:15:00,J3,227.0,25.0,Cloudy,60.0,0,High
2024-01-01 06:30:00,J3,188.0,44.4,Rain,90.0,0,High
2024-01-01 06:45:00,J3,166.0,46.2,Cloudy,45.0,0,High
2024-01-01 07:00:00,J3,251.0,38.5,Fog,90.0,0,Severe
2024-01-01 07:15:00,J3,35.0,38.5,Clear,90.0,0,Low
2024-01-01 07:30:00,J3,56.0,46.0,Cloudy,30.0,0,Moderate
2024-01-01 07:45:00,J3,80.0,62.1,Clear,30.0,0,Moderate
2024-01-01 08:00:00,J3,282.0,62.1,Cloudy,45.0,0,Severe
2024-01-01 08:15:00,J3,44.0,32.4,Fog,90.0,0,Low
2024-01-01 08:30:00,J3,105.0,46.3,Clear,30.0,0,Moderate
2024-01-01 08:45:00,J3,105.0,36.9,Storm,30.0,0,Moderate
2024-01-01 09:00:00,J3,253.0,60.2,Fog,90.0,0,Severe
2024-01-01 09:15:00,J3,195.0,44.1,Storm,45.0,0,High
2024-01-01 09:30:00,J3,186.0,27.5,Clear,45.0,0,High
2024-01-01 09:45:00,J3,213.0,19.2,Fog,90.0,0,High
2024-01-01 10:00:00,J3,26.0,39.1,Storm,45.0,0,Low
2024-01-01 10:30:00,J3,170.0,38.9,Cloudy,30.0,0,High
2024-01-01 10:45:00,J3,170.0,54.5,Clear,30.0,0,High
2024-01-01 11:00:00,J3,170.0,52.9,Fog,30.0,0,High
2024-01-01 11:15:00,J3,194.0,33.1,Rain,30.0,0,High
2024-01-01 11:30:00,J3,179.0,24.5,Fog,30.0,0,High
2024-01-01 11:45:00,J3,277.0,25.2,Cloudy,60.0,0,Severe
2024-01-01 12:00:00,J3,277.0,31.2,Storm,30.0,0,Severe
2024-01-01 12:15:00,J3,94.0,35.6,Rain,60.0,0,Moderate
2024-01-01 12:30:00,J3,145.0,43.7,Clear,30.0,0,Moderate
2024-01-01 12:45:00,J3,149.0,43.7,Rain,45.0,0,Moderate
2024-01-01 13:00:00,J3,149.0,43.4,Clear,45.0,0,Moderate
2024-01-01 13:15:00,J3,82.0,44.3,Rain,30.0,0,Moderate
2024-01-01 13:30:00,J3,266.0,41.7,Clear,60.0,0,Severe
2024-01-01 13:45:00,J3,167.0,26.5,Clear,45.0,0,High
2024-01-01 14:00:00,J3,18.0,45.6,Rain,90.0,0,Low
2024-01-01 14:15:00,J3,243.0,65.0,Rain,45.0,0,High
2024-01-01 14:30:00,J3,76.0,43.0,Clear,45.0,0,Moderate
2024-01-01 14:45:00,J3,147.0,4.6,Cloudy,90.0,0,Moderate
2024-01-01 15:00:00,J3,287.0,54.9,Rain,60.0,0,Severe
2024-01-01 15:15:00,J3,273.0,31.6,Fog,30.0,0,Severe
2024-01-01 15:30:00,J3,245.0,67.2,Storm,90.0,0,High
2024-01-01 15:45:00,J3,249.0,41.4,Clear,60.0,0,High
2024-01-01 16:00:00,J3,167.0,19.8,Clear,90.0,0,High
2024-01-01 16:15:00,J3,64.0,15.2,Storm,60.0,0,Moderate
2024-01-01 16:30:00,J3,10.0,58.5,Cloudy,90.0,0,Low
2024-01-01 16:45:00,J3,201.0,53.3,Storm,60.0,0,High
2024-01-01 17:00:00,J3,62.0,66.7,Rain,30.0,0,Moderate
2024-01-01 17:15:00,J3,221.0,40.1,Storm,90.0,0,High
2024-01-01 17:30:00,J3,30.0,39.3,Clear,90.0,0,Low
2024-01-01 17:45:00,J3,9.0,35.4,Storm,90.0,0,Low
2024-01-01 18:00:00,J3,24.0,32.1,Fog,90.0,0,Low
2024-01-01 18:15:00,J3,202.0,35.3,Rain,30.0,0,High
2024-01-01 18:30:00,J3,202.0,42.6,Storm,90.0,0,High
2024-01-01 18:45:00,J3,246.0,29.9,Cloudy,45.0,0,High
2024-01-01 19:00:00,J3,150.0,20.0,Rain,30.0,0,High
2024-01-01 19:15:00,J3,277.0,41.9,Clear,45.0,0,Severe
2024-01-01 19:30:00,J3,253.0,29.6,Cloudy,90.0,0,Severe
2024-01-01 19:45:00,J3,18.0,1.1,Fog,60.0,0,Low
2024-01-01 20:00:00,J3,17.0,46.6,Cloudy,45.0,0,Low
2024-01-01 20:15:00,J3,48.0,26.7,Fog,90.0,0,Low
2024-01-01 20:30:00,J3,48.0,47.9,Storm,45.0,0,Low
2024-01-01 20:45:00,J3,67.0,47.7,Rain,90.0,0,Moderate
2024-01-01 21:00:00,J3,243.0,43.4,Storm,90.0,0,High
2024-01-01 21:30:00,J3,104.0,70.0,Fog,90.0,0,Moderate
2024-01-01 22:00:00,J3,126.0,36.6,Fog,45.0,0,Moderate
2024-01-01 22:15:00,J3,149.0,39.3,Rain,30.0,0,Moderate
2024-01-01 22:30:00,J3,54.0,39.3,Storm,30.0,0,Moderate
2024-01-01 22:45:00,J3,69.0,24.8,Storm,30.0,0,Moderate
2024-01-01 23:00:00,J3,292.0,24.8,Cloudy,90.0,0,Severe
2024-01-01 23:15:00,J3,168.0,49.2,Fog,45.0,0,High
2024-01-01 23:30:00,J3,145.0,26.0,Fog,45.0,0,Moderate
2024-01-01 23:45:00,J3,132.0,47.3,Fog,60.0,0,Moderate
2024-01-02 00:00:00,J3,243.0,44.4,Storm,45.0,0,High
2024-01-02 00:15:00,J3,191.0,31.7,Cloudy,45.0,0,High
2024-01-02 00:30:00,J3,191.0,31.7,Cloudy,45.0,0,High
2024-01-02 00:45:00,J3,224.0,31.7,Rain,60.0,0,High
2024-01-02 01:00:00,J3,194.0,28.0,Clear,60.0,0,High
2024-01-02 01:15:00,J3,288.0,37.2,Storm,45.0,0,Severe
2024-01-02 01:30:00,J3,241.0,40.9,Fog,60.0,0,High
2024-01-02 02:00:00,J3,291.0,45.2,Storm,90.0,0,Severe
2024-01-02 02:15:00,J3,263.0,44.7,Storm,60.0,0,Severe
2024-01-02 02:30:00,J3,250.0,58.4,Storm,30.0,0,Severe
2024-01-02 02:45:00,J3,140.0,38.9,Rain,45.0,1,Moderate
2024-01-02 03:00:00,J3,284.0,54.3,Rain,60.0,0,Severe
2024-01-02 03:15:00,J3,275.0,51.0,Cloudy,30.0,0,Severe
2024-01-02 03:30:00,J3,175.0,67.5,Cloudy,60.0,0,High
2024-01-02 03:45:00,J3,175.0,67.5,Clear,60.0,0,High
2024-01-02 04:00:00,J3,175.0,67.5,Rain,60.0,0,High
2024-01-02 04:15:00,J3,49.0,55.1,Rain,60.0,0,Low
2024-01-02 04:30:00,J3,268.0,44.6,Rain,60.0,0,Severe
2024-01-02 04:45:00,J3,75.0,55.4,Cloudy,30.0,0,Moderate
2024-01-02 05:00:00,J3,75.0,48.6,Storm,30.0,0,Moderate
2024-01-02 05:15:00,J3,129.0,14.7,Cloudy,45.0,0,Moderate
2024-01-02 05:30:00,J3,290.0,44.5,Cloudy,45.0,0,Severe
2024-01-02 05:45:00,J3,234.0,43.7,Rain,45.0,0,High
2024-01-02 06:00:00,J3,150.0,41.6,Cloudy,30.0,0,High
2024-01-02 06:15:00,J3,201.0,38.4,Clear,90.0,0,High
2024-01-02 06:30:00,J3,225.0,38.4,Rain,90.0,0,High
2024-01-02 06:45:00,J3,225.0,38.4,Clear,30.0,0,High
2024-01-02 07:00:00,J3,102.0,44.5,Rain,30.0,0,Moderate
2024-01-02 07:15:00,J3,102.0,53.2,Cloudy,60.0,0,Moderate
2024-01-02 07:30:00,J3,177.0,21.5,Cloudy,60.0,0,High
2024-01-02 07:45:00,J3,155.0,46.1,Fog,60.0,0,High
2024-01-02 08:00:00,J3,126.0,37.2,Clear,45.0,0,Moderate
2024-01-02 08:30:00,J3,112.0,41.7,Cloudy,60.0,0,Moderate
2024-01-02 08:45:00,J3,97.0,46.5,Cloudy,45.0,0,Moderate
2024-01-02 09:15:00,J3,292.0,27.4,Fog,45.0,0,Severe
2024-01-02 09:30:00,J3,110.0,41.0,Cloudy,90.0,0,Moderate
2024-01-02 09:45:00,J3,150.0,41.0,Rain,60.0,0,High
2024-01-02 10:00:00,J3,275.0,39.0,Storm,90.0,0,Severe
2024-01-02 10:15:00,J3,275.0,1.7,Cloudy,90.0,0,Severe
2024-01-02 10:30:00,J3,233.0,48.2,Cloudy,90.0,0,High
2024-01-02 10:45:00,J3,233.0,48.2,Rain,60.0,0,High
2024-01-02 11:00:00,J3,216.0,23.8,Fog,30.0,0,High
2024-01-02 11:15:00,J3,10.0,51.1,Fog,60.0,0,Low
2024-01-02 11:30:00,J3,116.0,47.6,Rain,90.0,0,Moderate
2024-01-02 11:45:00,J3,110.0,36.1,Storm,60.0,0,Moderate
2024-01-02 12:00:00,J3,143.0,26.2,Cloudy,60.0,0,Moderate
2024-01-02 12:15:00,J3,100.0,42.1,Rain,30.0,0,Moderate
2024-01-02 12:30:00,J3,218.0,41.5,Clear,45.0,0,High
2024-01-02 12:45:00,J3,295.0,51.1,Storm,30.0,0,Severe
2024-01-02 13:00:00,J3,26.0,34.7,Fog,30.0,0,Low
2024-01-02 13:15:00,J3,197.0,54.3,Rain,30.0,0,High
2024-01-02 13:30:00,J3,154.0,33.5,Fog,60.0,0,High
2024-01-02 13:45:00,J3,251.0,23.9,Storm,45.0,0,Severe
2024-01-02 14:00:00,J3,271.0,26.4,Fog,60.0,0,Severe
2024-01-02 14:15:00,J3,255.0,39.3,Rain,60.0,0,Severe
2024-01-02 14:30:00,J3,7.0,39.3,Storm,90.0,0,Low
2024-01-02 14:45:00,J3,80.0,43.9,Clear,90.0,0,Moderate
2024-01-02 15:00:00,J3,91.0,38.9,Rain,90.0,0,Moderate
2024-01-02 15:15:00,J3,274.0,51.7,Cloudy,30.0,0,Severe
2024-01-02 15:30:00,J3,229.0,36.9,Rain,45.0,0,High
2024-01-02 15:45:00,J3,22.0,16.0,Storm,60.0,0,Low
2024-01-02 16:00:00,J3,117.0,38.5,Rain,90.0,0,Moderate
2024-01-02 16:15:00,J3,255.0,38.5,Clear,45.0,0,Severe
2024-01-02 16:30:00,J3,237.0,43.3,Clear,45.0,1,High
2024-01-02 16:45:00,J3,283.0,52.7,Cloudy,90.0,0,Severe
2024-01-02 17:00:00,J3,283.0,28.2,Fog,90.0,0,Severe
2024-01-02 17:15:00,J3,87.0,57.0,Cloudy,90.0,0,Moderate
2024-01-02 17:30:00,J3,129.0,50.1,Storm,60.0,0,Moderate
2024-01-02 17:45:00,J3,179.0,54.5,Fog,90.0,0,High
2024-01-02 18:00:00,J3,73.0,42.3,Clear,30.0,0,Moderate
2024-01-02 18:15:00,J3,51.0,28.1,Clear,45.0,0,Moderate
2024-01-02 18:30:00,J3,260.0,49.4,Cloudy,45.0,1,Severe
2024-01-02 18:45:00,J3,219.0,32.5,Cloudy,90.0,0,High
2024-01-02 19:00:00,J3,34.0,41.4,Cloudy,60.0,0,Low
2024-01-02 19:15:00,J3,285.0,37.9,Cloudy,60.0,0,Severe
2024-01-02 19:30:00,J3,241.0,37.9,Rain,45.0,0,High
2024-01-02 19:45:00,J3,252.0,48.8,Cloudy,30.0,0,Severe
2024-01-02 20:00:00,J3,29.0,39.0,Fog,45.0,0,Low
2024-01-02 20:15:00,J3,78.0,16.6,Rain,90.0,0,Moderate
2024-01-02 20:30:00,J3,210.0,32.4,Fog,30.0,0,High
2024-01-02 20:45:00,J3,98.0,48.5,Rain,30.0,0,Moderate
2024-01-02 21:00:00,J3,131.0,48.5,Cloudy,30.0,0,Moderate
2024-01-02 21:15:00,J3,29.0,22.0,Fog,30.0,0,Low
2024-01-02 21:30:00,J3,120.0,18.3,Fog,45.0,1,Moderate
2024-01-02 21:45:00,J3,52.0,42.3,Fog,60.0,0,Moderate
2024-01-02 22:00:00,J3,230.0,27.3,Cloudy,60.0,0,High
2024-01-02 22:15:00,J3,270.0,28.5,Storm,90.0,0,Severe
2024-01-02 22:30:00,J3,103.0,48.1,Cloudy,60.0,0,Moderate
2024-01-02 22:45:00,J3,15.0,54.4,Fog,60.0,0,Low
2024-01-02 23:00:00,J3,89.0,54.4,Cloudy,60.0,0,Moderate
2024-01-02 23:15:00,J3,218.0,39.5,Cloudy,60.0,0,High
2024-01-02 23:30:00,J3,177.0,39.1,Cloudy,90.0,0,High
2024-01-02 23:45:00,J3,213.0,38.0,Fog,45.0,0,High
2024-01-03 00:00:00,J3,68.0,40.5,Fog,30.0,0,Moderate
2024-01-03 00:15:00,J3,262.0,49.1,Rain,60.0,0,Severe
2024-01-03 00:30:00,J3,125.0,31.9,Storm,45.0,0,Moderate
2024-01-03 00:45:00,J3,58.0,21.7,Cloudy,60.0,0,Moderate
2024-01-03 01:00:00,J3,276.0,60.3,Fog,60.0,0,Severe
2024-01-03 01:15:00,J3,245.0,53.1,Cloudy,30.0,0,High
2024-01-03 01:30:00,J3,247.0,26.8,Fog,30.0,0,High
2024-01-03 01:45:00,J3,22.0,26.8,Cloudy,30.0,0,Low
